class,feature,mean,std,min,max,median,n_sections
VEGETATED_DUNES,nir_d1_mean,1.6166786781503824,1.1873237742822558,-0.514285714285714,3.5349999999999975,1.9486103233125336,20
VEGETATED_DUNES,nir_d1_std,7.125481507720814,2.153226714031416,3.3941008173575606,10.909102867050617,7.403817442552158,20
VEGETATED_DUNES,nir_d1_min,-14.439999999999998,8.380409870798559,-30.74285714285712,-6.471428571428575,-11.328571428571411,20
VEGETATED_DUNES,nir_d1_max,21.422142857142866,8.955225148766019,5.371428571428595,33.34285714285713,24.528571428571418,20
VEGETATED_DUNES,nir_d2_mean,0.21307434640169717,0.3164106486220493,-0.24186046511627582,0.8312500000000018,0.1603750000000001,20
VEGETATED_DUNES,nir_d2_std,4.432438257639818,1.5268805404971815,2.4544478550725595,8.001824466984058,4.036019352627051,20
VEGETATED_DUNES,brightness_d1_mean,1.5059685716329756,1.2546447639870402,-0.7869047619047626,3.3562499999999993,1.7768711018711048,20
VEGETATED_DUNES,brightness_d1_std,7.309567979385913,2.432756656377237,3.058737406605284,11.984631448735128,6.929065953192065,20
VEGETATED_DUNES,corr_red_green,0.9845526251712794,0.009079972726647624,0.9540133617043401,0.9949862209631901,0.9880074451519407,20
VEGETATED_DUNES,corr_red_nir,0.9004707100937045,0.08417396810267364,0.5976615315843037,0.9685555230669647,0.928781237469731,20
VEGETATED_DUNES,corr_green_nir,0.9295589310323168,0.05730473287069755,0.7417240354574811,0.9836264918355512,0.9491564018810621,20
VEGETATED_DUNES,corr_blue_nir,0.9184608989850279,0.06915406429857966,0.6995845499708013,0.9839545546967146,0.9315957859110866,20
BEACH_DRY,red_mean,221.1080949459004,4.606712608202201,214.775,229.075,220.30992196209587,20
BEACH_DRY,red_std,2.204154256722616,1.0753893521275444,0.7588164923983944,4.61383788185064,1.9549132230623028,20
BEACH_DRY,red_min,214.85,6.619548402469128,204.0,226.0,216.0,20
BEACH_DRY,red_max,223.9,4.0897818755373345,218.0,231.0,223.0,20
BEACH_DRY,red_median,221.675,4.39579643702816,216.0,229.0,221.0,20
BEACH_DRY,red_q25,220.1625,4.804243601124673,212.5,229.0,220.0,20
BEACH_DRY,red_q75,222.725,4.336882824285081,217.0,230.0,221.875,20
BEACH_DRY,red_iqr,2.5625,1.479853744551521,1.0,6.0,2.0,20
BEACH_DRY,red_cv,0.010015456601739492,0.005013546773276078,0.00349756654285691,0.02138511185097799,0.008664849125877607,20
BEACH_DRY,red_range,9.05,4.2485291572496005,2.0,17.0,8.5,20
BEACH_DRY,red_skew,-1.0658979094085892,0.7230399204129114,-2.030433663100271,0.8139051982893427,-1.0874465519780623,20
BEACH_DRY,red_kurtosis,1.1612341622843232,1.6346364747602538,-1.3128532204801764,4.012468469888681,0.8431272140474886,20
BEACH_DRY,green_mean,219.6189514448875,4.067488825015642,213.7,226.3,218.7913043478261,20
BEACH_DRY,green_std,2.268321825203473,1.2146312658826162,0.676227735764575,5.135903036467881,2.02844731036097,20
BEACH_DRY,green_min,212.9,6.84336020879863,201.0,223.0,214.0,20
BEACH_DRY,green_max,222.35,3.4682772911664737,218.0,228.0,221.0,20
BEACH_DRY,green_median,220.375,4.0421301054609415,215.0,227.0,219.0,20
BEACH_DRY,green_q25,218.6375,4.282365154419865,211.75,226.0,218.0,20
BEACH_DRY,green_q75,221.2375,3.7831647500889765,216.0,227.0,220.0,20
BEACH_DRY,green_iqr,2.6,1.6209970940588907,1.0,6.0,2.0,20
BEACH_DRY,green_cv,0.010373742250438666,0.005674277944885319,0.003125218045536799,0.023926871821409217,0.00905680692071933,20
BEACH_DRY,green_range,9.45,5.13476284493103,3.0,19.0,8.5,20
BEACH_DRY,green_skew,-1.121854829687329,0.6410180421029892,-2.2977351313098002,0.23372504192373064,-1.161090415560778,20
BEACH_DRY,green_kurtosis,1.2195086616477289,1.7481258045724892,-1.167690030426781,4.848126232741697,0.7280367695332974,20
BEACH_DRY,blue_mean,211.69900522326657,5.776082577103875,203.125,221.31578947368422,213.2,20
BEACH_DRY,blue_std,2.6416614899026256,1.7891715958107164,0.7010658911563956,7.487280881601812,2.0943062485738575,20
BEACH_DRY,blue_min,203.75,8.996344286782037,184.0,214.0,207.0,20
BEACH_DRY,blue_max,214.65,5.668704483946556,207.0,224.0,215.5,20
BEACH_DRY,blue_median,212.55,5.637982095152764,204.5,222.0,213.75,20
BEACH_DRY,blue_q25,210.6,5.585696017507577,201.0,221.0,211.5,20
BEACH_DRY,blue_q75,213.5,5.7691329276453756,206.0,223.0,214.25,20
BEACH_DRY,blue_iqr,2.9,2.2144858022622436,0.5,8.0,2.0,20
BEACH_DRY,blue_cv,0.012542019632705992,0.008718599404902744,0.0033676932950270164,0.036860459724790774,0.009774230016850398,20
BEACH_DRY,blue_range,10.9,7.224956747275377,3.0,26.0,8.5,20
BEACH_DRY,blue_skew,-1.171627613804555,0.7486607610399627,-2.4380642782262685,0.502340675086337,-1.0225757957106343,20
BEACH_DRY,blue_kurtosis,1.460208058723736,1.9937634513510578,-1.256896282093027,5.141697578493673,0.6961363285174307,20
BEACH_DRY,nir_mean,188.3416489118662,7.611743897808789,171.69677419354838,195.56521739130434,191.95114942528735,20
BEACH_DRY,nir_std,7.830569023848854,4.363312294784256,2.5263060428661888,17.9836036433191,6.841434070648711,20
BEACH_DRY,nir_min,165.35,17.005494468120094,134.0,189.0,170.0,20
BEACH_DRY,nir_max,196.95,6.056531924077378,180.0,207.0,198.5,20
BEACH_DRY,nir_median,191.025,7.088677034910192,174.0,199.0,194.5,20
BEACH_DRY,nir_q25,185.6375,8.717977116281046,168.0,195.0,189.125,20
BEACH_DRY,nir_q75,193.6875,6.808892695353783,177.5,202.0,196.375,20
BEACH_DRY,nir_iqr,8.05,5.7751737271659085,2.0,20.0,5.5,20
BEACH_DRY,nir_cv,0.04204452975959324,0.024579391547575085,0.01295580461033883,0.10206358480879056,0.035395236935295345,20
BEACH_DRY,nir_range,31.6,16.55103749331936,10.0,61.0,28.5,20
BEACH_DRY,nir_skew,-1.3419385721626609,0.6538522138673868,-2.3300942454921865,-0.03171824369467961,-1.262992756115148,20
BEACH_DRY,nir_kurtosis,1.6286055768187537,2.043108031731415,-1.3094655430959155,5.668319122367198,1.4554462974003624,20
BEACH_DRY,brightness_mean,210.1919251314802,4.56242916252474,202.43125,215.93421052631578,210.6269927536232,20
BEACH_DRY,brightness_std,3.6629804902479597,2.098572429493612,1.1179787758315791,8.755710190355778,3.0915373946828764,20
BEACH_DRY,brightness_cv,0.01753280460476372,0.01033670678183613,0.0053860433908922796,0.0432527595929554,0.014549896461948618,20
BEACH_DRY,ndvi_mean,-0.08084836513667097,0.016362661635029814,-0.11488321992205054,-0.05942490727901638,-0.07477586656624445,20
BEACH_DRY,ndvi_std,0.01709721999429372,0.010479486626922538,0.0052755251829084415,0.043019516057878585,0.014192145105710118,20
BEACH_DRY,ndvi_min,-0.13277617391030444,0.040258349930956235,-0.20943952802353705,-0.07352941176468786,-0.1245854922279476,20
BEACH_DRY,ndvi_max,-0.0631876217801545,0.014229482192641517,-0.09547738693464938,-0.041666666666657026,-0.06163352432309515,20
BEACH_DRY,ndwi_mean,0.07751071170283816,0.016708456191414377,0.056070702602753306,0.11510227951712192,0.07145760448426079,20
BEACH_DRY,ndwi_std,0.016923866876053247,0.010218375717803704,0.005115362148591914,0.041736376222508094,0.014146187092411014,20
BEACH_DRY,nir_ratio_mean,0.8953273523409095,0.024224319795400653,0.8364587363003925,0.9281532627806349,0.9012749249989944,20
BEACH_DRY,nir_ratio_std,0.02287960523677559,0.013337713050533672,0.007471084476944878,0.05408015161597139,0.01962886062843293,20
BEACH_DRY,rg_ratio_mean,1.0067541533144335,0.0033060371579263013,0.9995583410080671,1.016191028423417,1.0066249051602552,20
BEACH_DRY,rg_ratio_std,0.002874174401492242,0.0005202050956905363,0.0021103703059821483,0.00421734058447852,0.0028233770157183517,20
BEACH_DRY,blue_red_ratio_mean,0.9575065681285986,0.02200643772702803,0.9262182876757677,1.0034332211345975,0.9474505277570014,20
BEACH_DRY,blue_red_ratio_std,0.004854996982083927,0.0034239175061983053,0.0022579336862568896,0.015990029790701424,0.00344757433088691,20
BEACH_DRY,n_points,41.05,27.5250603517671,23.0,155.0,36.5,20
BEACH_DRY,length_m,40.05,27.525060351767102,22.0,154.00000000000003,35.5,20
BEACH_DRY,variability_mean,3.6629804902479597,2.098572429493612,1.1179787758315791,8.755710190355778,3.0915373946828764,20
BEACH_DRY,nir_d1_mean,-0.18215396044328952,0.634387541994549,-1.3179487179487221,0.9275862068965475,-0.25116279069767133,20
BEACH_DRY,nir_d1_std,2.531374110996595,1.0795618475215836,0.8805705268121115,5.10611596018429,2.2540124427415753,20
